Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Price_Min,Price_Max,Price_Avg,Price_Range_Width,Price_Category,Revenue_Per_Unit,Success_Score
PROD-2025-0115,Eco Zero-waste Kits Straws,Eco-Friendly,Zero-waste Kits,77930,8221615.0,$58-$153,78.0,Shopify Trending List,Trending based on category growth and social media signals.,58.0,153.0,105.5,95.0,Luxury,105.5,0.4040916789115213
PROD-2025-0116,Smart Pet Grooming Tools Brush,Pet,Pet Grooming Tools,61845,8967525.0,$111-$179,82.4,Instagram Shop Popular,Trending based on category growth and social media signals.,111.0,179.0,145.0,68.0,Luxury,145.0,0.4231831115396258
PROD-2025-0117,Pro Eco-friendly Cleaning Desk,Home & Garden,Eco-friendly Cleaning,15049,1693012.5,$66-$159,72.9,Shopify Trending List,Trending based on category growth and social media signals.,66.0,159.0,112.5,93.0,Luxury,112.5,0.3672212328492171
PROD-2025-0118,Ergonomic Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,92486,8369983.0,$70-$111,84.3,Shopify Trending List,Trending based on category growth and social media signals.,70.0,111.0,90.5,41.0,Premium,90.5,0.4382237651201201
PROD-2025-0119,Pure E-books Bundle,Digital Goods,E-books,82043,14644675.5,$131-$226,86.7,Instagram Shop Popular,Trending based on category growth and social media signals.,131.0,226.0,178.5,95.0,Luxury,178.5,0.4483354114325413
PROD-2025-0120,Swift Sustainable Apparel Dress,Fashion,Sustainable Apparel,27671,4883931.5,$135-$218,71.2,Amazon Best Sellers,Trending based on category growth and social media signals.,135.0,218.0,176.5,83.0,Luxury,176.5,0.36100360383883884
PROD-2025-0121,Ultra Pet Grooming Tools Shampoo,Pet,Pet Grooming Tools,29459,2165236.5,$30-$117,84.3,Amazon Best Sellers,Trending based on category growth and social media signals.,30.0,117.0,73.5,87.0,Premium,73.5,0.42682691863280514
PROD-2025-0122,Sustainable Wearable Tech Hub,Electronics,Wearable Tech,13240,1158500.0,$51-$124,78.1,Instagram Shop Popular,Trending based on category growth and social media signals.,51.0,124.0,87.5,73.0,Premium,87.5,0.392894120733845
PROD-2025-0123,Portable Yoga Gear Roller,Fitness,Yoga Gear,85921,12415584.5,$113-$176,88.1,Instagram Shop Popular,Trending based on category growth and social media signals.,113.0,176.0,144.5,63.0,Luxury,144.5,0.4560366501187838
PROD-2025-0124,Flex Charging Solutions Speaker,Electronics,Charging Solutions,71888,7080968.0,$66-$131,85.6,Instagram Shop Popular,Trending based on category growth and social media signals.,66.0,131.0,98.5,65.0,Premium,98.5,0.4409991352956685
PROD-2025-0125,Zen Sustainable Apparel Leggings,Fashion,Sustainable Apparel,102116,14551530.0,$113-$172,91.6,Amazon Best Sellers,Trending based on category growth and social media signals.,113.0,172.0,142.5,59.0,Luxury,142.5,0.4764651082218518
PROD-2025-0126,Premium Recovery Tools Band,Fitness,Recovery Tools,86013,6149929.5,$49-$94,87.2,Amazon Best Sellers,Trending based on category growth and social media signals.,49.0,94.0,71.5,45.0,Premium,71.5,0.4515532860030371
PROD-2025-0127,Smart Pet Apparel Carrier,Pet,Pet Apparel,42410,2290140.0,$31-$77,74.8,Google Trends Breakout,Trending based on category growth and social media signals.,31.0,77.0,54.0,46.0,Premium,54.0,0.38166878099111534
PROD-2025-0128,Smart Smart Home Devices Stand,Electronics,Smart Home Devices,62175,7740787.5,$99-$150,70.5,Amazon Best Sellers,Trending based on category growth and social media signals.,99.0,150.0,124.5,51.0,Luxury,124.5,0.36374278373314306
PROD-2025-0129,Ergonomic Accessories Scarf,Fashion,Accessories,50542,5559620.0,$75-$145,77.0,Google Trends Breakout,Trending based on category growth and social media signals.,75.0,145.0,110.0,70.0,Luxury,110.0,0.39413924849924437
PROD-2025-0130,Glow Smart Fitness Trackers Bottle,Fitness,Smart Fitness Trackers,234229,32909174.5,$95-$186,92.9,Google Trends Breakout,Trending based on category growth and social media signals.,95.0,186.0,140.5,91.0,Luxury,140.5,0.5068544188344248
PROD-2025-0131,Wireless Baby Safety Gear Pacifier,Baby,Baby Safety Gear,35341,3251372.0,$84-$100,86.7,Instagram Shop Popular,Trending based on category growth and social media signals.,84.0,100.0,92.0,16.0,Premium,92.0,0.4398905302760436
PROD-2025-0132,Minimalist Eco-friendly Diapers Pacifier,Baby,Eco-friendly Diapers,72180,5124780.0,$28-$114,88.2,Google Trends Breakout,Trending based on category growth and social media signals.,28.0,114.0,71.0,86.0,Premium,71.0,0.45405193614568984
PROD-2025-0133,Sustainable Footwear Bag,Fashion,Footwear,75190,8082925.0,$100-$115,81.1,Instagram Shop Popular,Trending based on category growth and social media signals.,100.0,115.0,107.5,15.0,Luxury,107.5,0.41909621888049897
PROD-2025-0134,Swift Pet Grooming Tools Carrier,Pet,Pet Grooming Tools,41391,3000847.5,$45-$100,70.1,Google Trends Breakout,Trending based on category growth and social media signals.,45.0,100.0,72.5,55.0,Premium,72.5,0.3579845204905271
PROD-2025-0135,Organic Kitchen Gadgets Vacuum,Home & Garden,Kitchen Gadgets,355307,19719538.5,$49-$62,93.3,Google Trends Breakout,Trending based on category growth and social media signals.,49.0,62.0,55.5,13.0,Premium,55.5,0.5307483274607456
PROD-2025-0136,Pro Indoor Plants Accessories Planter,Home & Garden,Indoor Plants Accessories,74700,11354400.0,$125-$179,85.1,Amazon Best Sellers,Trending based on category growth and social media signals.,125.0,179.0,152.0,54.0,Luxury,152.0,0.4390076147143673
PROD-2025-0137,Ultra Upcycled Fashion Composter,Eco-Friendly,Upcycled Fashion,417581,80593133.0,$143-$243,94.6,Google Trends Breakout,Trending based on category growth and social media signals.,143.0,243.0,193.0,100.0,Luxury,193.0,0.5485090128519439
PROD-2025-0138,Nano Phone Accessories Speaker,Electronics,Phone Accessories,59288,3735144.0,$21-$105,85.0,Instagram Shop Popular,Trending based on category growth and social media signals.,21.0,105.0,63.0,84.0,Premium,63.0,0.4357207424522812
PROD-2025-0139,Sustainable Womenswear Sunglasses,Fashion,Womenswear,87866,13794962.0,$126-$188,82.2,Shopify Trending List,Trending based on category growth and social media signals.,126.0,188.0,157.0,62.0,Luxury,157.0,0.4268883544108782
PROD-2025-0140,Swift Interactive Pet Toys Carrier,Pet,Interactive Pet Toys,472387,55977859.5,$98-$139,91.1,Shopify Trending List,Trending based on category growth and social media signals.,98.0,139.0,118.5,41.0,Luxury,118.5,0.540919298421363
PROD-2025-0141,Minimalist E-books Asset,Digital Goods,E-books,92778,7886130.0,$43-$127,76.8,Amazon Best Sellers,Trending based on category growth and social media signals.,43.0,127.0,85.0,84.0,Premium,85.0,0.4007765659701415
PROD-2025-0142,Swift Activewear Shorts,Fitness,Activewear,72087,5046090.0,$37-$103,89.9,Amazon Best Sellers,Trending based on category growth and social media signals.,37.0,103.0,70.0,66.0,Premium,70.0,0.4625351194366077
PROD-2025-0143,Minimalist Home Gym Equipment Shorts,Fitness,Home Gym Equipment,80512,9339392.0,$100-$132,76.0,Google Trends Breakout,Trending based on category growth and social media signals.,100.0,132.0,116.0,32.0,Luxury,116.0,0.3945585686195869
PROD-2025-0144,Luxe Pet Grooming Tools Bowl,Pet,Pet Grooming Tools,73220,9994530.0,$120-$153,83.3,Instagram Shop Popular,Trending based on category growth and social media signals.,120.0,153.0,136.5,33.0,Luxury,136.5,0.4297399939676837
PROD-2025-0145,Ultra Activewear Roller,Fitness,Activewear,350368,17868768.0,$38-$64,92.2,Amazon Best Sellers,Trending based on category growth and social media signals.,38.0,64.0,51.0,26.0,Premium,51.0,0.5243552336311036
PROD-2025-0146,Zen Smart Lighting Shelf,Home & Garden,Smart Lighting,58685,1965947.5,$24-$43,83.2,Google Trends Breakout,Trending based on category growth and social media signals.,24.0,43.0,33.5,19.0,Mid-Range,33.5,0.42661170508049057
PROD-2025-0147,Swift Pet Grooming Tools Leash,Pet,Pet Grooming Tools,77305,5952485.0,$38-$116,77.8,Google Trends Breakout,Trending based on category growth and social media signals.,38.0,116.0,77.0,78.0,Premium,77.0,0.4029786633934962
PROD-2025-0148,Vital Phone Accessories Power Bank,Electronics,Phone Accessories,77120,6516640.0,$68-$101,84.5,Amazon Best Sellers,Trending based on category growth and social media signals.,68.0,101.0,84.5,33.0,Premium,84.5,0.4364452108001607
PROD-2025-0149,Zen Hair Care Tools Dryer,Beauty & Skincare,Hair Care Tools,11017,1459752.5,$92-$173,72.3,Instagram Shop Popular,Trending based on category growth and social media signals.,92.0,173.0,132.5,81.0,Luxury,132.5,0.3634921471393331
PROD-2025-0150,Pro Pet Apparel Carrier,Pet,Pet Apparel,471871,65354133.5,$126-$151,93.2,Amazon Best Sellers,Trending based on category growth and social media signals.,126.0,151.0,138.5,25.0,Luxury,138.5,0.5513259928096815
PROD-2025-0151,Nano Yoga Gear Bench,Fitness,Yoga Gear,34022,5681674.0,$121-$213,76.6,Instagram Shop Popular,Trending based on category growth and social media signals.,121.0,213.0,167.0,92.0,Luxury,167.0,0.38915202232680324
PROD-2025-0152,Pro E-books Course,Digital Goods,E-books,38460,3769080.0,$83-$113,80.7,Instagram Shop Popular,Trending based on category growth and social media signals.,83.0,113.0,98.0,30.0,Premium,98.0,0.41045452291719636
PROD-2025-0153,Portable Interactive Pet Toys Brush,Pet,Interactive Pet Toys,88167,12387463.5,$108-$173,86.0,Google Trends Breakout,Trending based on category growth and social media signals.,108.0,173.0,140.5,65.0,Luxury,140.5,0.44594278268435905
PROD-2025-0154,Organic Portable Audio Adapter,Electronics,Portable Audio,53426,2751439.0,$31-$72,77.2,Google Trends Breakout,Trending based on category growth and social media signals.,31.0,72.0,51.5,41.0,Premium,51.5,0.3956607473056196
PROD-2025-0155,Wireless Home Office Decor Vacuum,Home & Garden,Home Office Decor,61633,6841263.0,$66-$156,80.6,Instagram Shop Popular,Trending based on category growth and social media signals.,66.0,156.0,111.0,90.0,Luxury,111.0,0.4141447766759116
PROD-2025-0156,Luxe Menswear Jacket,Fashion,Menswear,24608,2350064.0,$65-$126,75.2,Amazon Best Sellers,Trending based on category growth and social media signals.,65.0,126.0,95.5,61.0,Premium,95.5,0.38044973738810106
PROD-2025-0157,Flex SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,84832,7677296.0,$69-$112,85.7,Google Trends Breakout,Trending based on category growth and social media signals.,69.0,112.0,90.5,43.0,Premium,90.5,0.4438397318801768
PROD-2025-0158,Flex Menswear T-Shirt,Fashion,Menswear,64421,7891572.5,$83-$162,88.3,Amazon Best Sellers,Trending based on category growth and social media signals.,83.0,162.0,122.5,79.0,Luxury,122.5,0.4531489162987183
PROD-2025-0159,Swift Digital Planners Bundle,Digital Goods,Digital Planners,19171,3048189.0,$133-$185,88.8,Shopify Trending List,Trending based on category growth and social media signals.,133.0,185.0,159.0,52.0,Luxury,159.0,0.4474665927936966
PROD-2025-0160,Luxe Organic Makeup Perfume,Beauty & Skincare,Organic Makeup,55975,4114162.5,$70-$77,86.0,Amazon Best Sellers,Trending based on category growth and social media signals.,70.0,77.0,73.5,7.0,Premium,73.5,0.4401216697943334
PROD-2025-0161,Organic Solar Powered Gadgets Straws,Eco-Friendly,Solar Powered Gadgets,47769,6520468.5,$134-$139,80.9,Shopify Trending List,Trending based on category growth and social media signals.,134.0,139.0,136.5,5.0,Luxury,136.5,0.41313782124887033
PROD-2025-0162,Portable Organic Makeup Mask,Beauty & Skincare,Organic Makeup,61469,2796839.5,$32-$59,71.6,Google Trends Breakout,Trending based on category growth and social media signals.,32.0,59.0,45.5,27.0,Mid-Range,45.5,0.36911512140398184
PROD-2025-0163,Ultra Recovery Tools Scale,Fitness,Recovery Tools,66834,6182145.0,$57-$128,85.3,Amazon Best Sellers,Trending based on category growth and social media signals.,57.0,128.0,92.5,71.0,Premium,92.5,0.4385852466107098
PROD-2025-0164,Ultra Smart Lighting Organizer,Home & Garden,Smart Lighting,98079,10396374.0,$77-$135,89.0,Amazon Best Sellers,Trending based on category growth and social media signals.,77.0,135.0,106.0,58.0,Luxury,106.0,0.4627351183878237
PROD-2025-0165,Organic Pet Apparel Leash,Pet,Pet Apparel,17871,679098.0,$18-$58,71.5,Amazon Best Sellers,Trending based on category growth and social media signals.,18.0,58.0,38.0,40.0,Mid-Range,38.0,0.3607315205162042
PROD-2025-0166,Nano Digital Planners Tool,Digital Goods,Digital Planners,87302,3142872.0,$10-$62,74.1,Amazon Best Sellers,Trending based on category growth and social media signals.,10.0,62.0,36.0,52.0,Mid-Range,36.0,0.3862863692074122
PROD-2025-0167,Portable E-books Template,Digital Goods,E-books,80824,4243260.0,$47-$58,70.1,Shopify Trending List,Trending based on category growth and social media signals.,47.0,58.0,52.5,11.0,Premium,52.5,0.365114985966185
PROD-2025-0168,Wireless Online Courses Tool,Digital Goods,Online Courses,236829,32445573.0,$91-$183,91.9,Instagram Shop Popular,Trending based on category growth and social media signals.,91.0,183.0,137.0,92.0,Luxury,137.0,0.5023245633894096
PROD-2025-0169,Smart Indoor Plants Accessories Mug,Home & Garden,Indoor Plants Accessories,10209,387942.0,$28-$48,73.8,Google Trends Breakout,Trending based on category growth and social media signals.,28.0,48.0,38.0,20.0,Mid-Range,38.0,0.3708460406776302
PROD-2025-0170,Ultra Online Courses Guide,Digital Goods,Online Courses,41250,6022500.0,$142-$150,73.1,Google Trends Breakout,Trending based on category growth and social media signals.,142.0,150.0,146.0,8.0,Luxury,146.0,0.37295902418966065
PROD-2025-0171,Luxe Fragrances Oil,Beauty & Skincare,Fragrances,37811,4820902.5,$101-$154,87.5,Google Trends Breakout,Trending based on category growth and social media signals.,101.0,154.0,127.5,53.0,Luxury,127.5,0.444337167603279
PROD-2025-0172,Zen Kitchen Gadgets Planter,Home & Garden,Kitchen Gadgets,65453,8279804.5,$79-$174,85.1,Instagram Shop Popular,Trending based on category growth and social media signals.,79.0,174.0,126.5,95.0,Luxury,126.5,0.43733552752208144
PROD-2025-0173,Wireless Zero-waste Kits Bottle,Eco-Friendly,Zero-waste Kits,14560,2111200.0,$126-$164,70.9,Shopify Trending List,Trending based on category growth and social media signals.,126.0,164.0,145.0,38.0,Luxury,145.0,0.3571328095079142
PROD-2025-0174,Minimalist Fragrances Dryer,Beauty & Skincare,Fragrances,122750,10249625.0,$36-$131,94.2,Amazon Best Sellers,Trending based on category growth and social media signals.,36.0,131.0,83.5,95.0,Premium,83.5,0.4931962477401417
PROD-2025-0175,Portable Portable Audio Case,Electronics,Portable Audio,62924,10885852.0,$145-$201,74.1,Amazon Best Sellers,Trending based on category growth and social media signals.,145.0,201.0,173.0,56.0,Luxury,173.0,0.3818782215299444
PROD-2025-0176,Eco Organic Pet Food Collar,Pet,Organic Pet Food,94942,4984455.0,$15-$90,87.7,Google Trends Breakout,Trending based on category growth and social media signals.,15.0,90.0,52.5,75.0,Premium,52.5,0.4556678708997518
PROD-2025-0177,Ultra Home Gym Equipment Bottle,Fitness,Home Gym Equipment,78871,10884198.0,$135-$141,73.0,Shopify Trending List,Trending based on category growth and social media signals.,135.0,141.0,138.0,6.0,Luxury,138.0,0.37926183507546
PROD-2025-0178,Sustainable Digital Planners App,Digital Goods,Digital Planners,66020,5842770.0,$83-$94,72.6,Amazon Best Sellers,Trending based on category growth and social media signals.,83.0,94.0,88.5,11.0,Premium,88.5,0.3749380552000338
PROD-2025-0179,Wireless Athleisure Jacket,Fashion,Athleisure,73624,3718012.0,$40-$61,80.5,Amazon Best Sellers,Trending based on category growth and social media signals.,40.0,61.0,50.5,21.0,Premium,50.5,0.4158130471985352
PROD-2025-0180,Minimalist SaaS Subscriptions Asset,Digital Goods,SaaS Subscriptions,52116,4325628.0,$69-$97,82.1,Instagram Shop Popular,Trending based on category growth and social media signals.,69.0,97.0,83.0,28.0,Premium,83.0,0.4199238667798389
PROD-2025-0181,Premium Menswear Sunglasses,Fashion,Menswear,10491,1626105.0,$130-$180,74.0,Google Trends Breakout,Trending based on category growth and social media signals.,130.0,180.0,155.0,50.0,Luxury,155.0,0.37189703327936313
PROD-2025-0182,Nano Eco-friendly Cleaning Diffuser,Home & Garden,Eco-friendly Cleaning,49901,9456239.5,$147-$232,86.6,Amazon Best Sellers,Trending based on category growth and social media signals.,147.0,232.0,189.5,85.0,Luxury,189.5,0.44202333978395775
PROD-2025-0183,Swift Reusable Packaging Kit,Eco-Friendly,Reusable Packaging,39086,2442875.0,$46-$79,70.9,Amazon Best Sellers,Trending based on category growth and social media signals.,46.0,79.0,62.5,33.0,Premium,62.5,0.3615677192600504
PROD-2025-0184,Ultra Womenswear Hoodie,Fashion,Womenswear,70472,9936552.0,$100-$182,89.3,Amazon Best Sellers,Trending based on category growth and social media signals.,100.0,182.0,141.0,82.0,Luxury,141.0,0.4592430873380307
PROD-2025-0185,Pro Korean Skincare Lotion,Beauty & Skincare,Korean Skincare,16535,2538122.5,$135-$172,77.8,Shopify Trending List,Trending based on category growth and social media signals.,135.0,172.0,153.5,37.0,Luxury,153.5,0.3919899385448737
PROD-2025-0186,Organic Biodegradable Products Bottle,Eco-Friendly,Biodegradable Products,82130,11785655.0,$96-$191,80.6,Instagram Shop Popular,Trending based on category growth and social media signals.,96.0,191.0,143.5,95.0,Luxury,143.5,0.4178511431926504
PROD-2025-0187,Minimalist Smart Lighting Blender,Home & Garden,Smart Lighting,43539,1349709.0,$17-$45,77.3,Shopify Trending List,Trending based on category growth and social media signals.,17.0,45.0,31.0,28.0,Mid-Range,31.0,0.394372932222876
PROD-2025-0188,Organic Activewear Band,Fitness,Activewear,348358,56259817.0,$136-$187,90.7,Instagram Shop Popular,Trending based on category growth and social media signals.,136.0,187.0,161.5,51.0,Luxury,161.5,0.5164917757251347
PROD-2025-0189,Premium Kitchen Gadgets Desk,Home & Garden,Kitchen Gadgets,86143,5168580.0,$28-$92,74.8,Google Trends Breakout,Trending based on category growth and social media signals.,28.0,92.0,60.0,64.0,Premium,60.0,0.38957679323078637
PROD-2025-0190,Nano Eco-friendly Diapers Crib,Baby,Eco-friendly Diapers,58251,1864032.0,$10-$54,87.1,Shopify Trending List,Trending based on category growth and social media signals.,10.0,54.0,32.0,44.0,Mid-Range,32.0,0.4460332271047739
